Name of Restaurant,City,Country Code,Day of week,Start Time hour,Start Time Minute,End time hour,End time minute
Bangkok On William,Perth,AU,3,0,00,0,00
Bangkok On William,Perth,AU,3,0,30,0,30
Bangkok On William,Perth,AU,4,0,00,0,00
Bangkok On William,Perth,AU,4,0,30,0,30
Bangkok On William,Perth,AU,5,0,00,0,00
Bangkok On William,Perth,AU,5,0,30,0,30
Bangkok On William,Perth,AU,6,0,00,0,00
Bangkok On William,Perth,AU,6,0,30,0,30
Bangkok On William,Perth,AU,0,0,00,0,00
Bangkok On William,Perth,AU,0,0,30,0,30
Bangkok On William,Perth,AU,1,0,00,0,00
Bangkok On William,Perth,AU,1,0,30,0,30
Bangkok On William,Perth,AU,2,0,00,0,00
Bangkok On William,Perth,AU,2,0,30,0,30
Bangkok On William,Perth,AU,3,0,00,0,00
Bangkok On William,Perth,AU,3,0,30,0,30
Bangkok On William,Perth,AU,4,0,00,0,00
Bangkok On William,Perth,AU,4,0,30,0,30
Bangkok On William,Perth,AU,5,0,00,0,00
Bangkok On William,Perth,AU,5,0,30,0,30
Bangkok On William,Perth,AU,6,0,00,0,00
Bangkok On William,Perth,AU,6,0,30,0,30
Bangkok On William,Perth,AU,0,0,00,0,00
Bangkok On William,Perth,AU,0,0,30,0,30
Bangkok On William,Perth,AU,1,0,00,0,00
Bangkok On William,Perth,AU,1,0,30,0,30
Bangkok On William,Perth,AU,2,0,00,0,00
Bangkok On William,Perth,AU,2,0,30,0,30
Bangkok On William,Perth,AU,3,0,00,0,00
Bangkok On William,Perth,AU,3,0,30,0,30
Bangkok On William,Perth,AU,4,0,00,0,00
Bangkok On William,Perth,AU,4,0,30,0,30
Bangkok On William,Perth,AU,5,0,00,0,00
Bangkok On William,Perth,AU,5,0,30,0,30
Bangkok On William,Perth,AU,6,0,00,0,00
Bangkok On William,Perth,AU,6,0,30,0,30
Bangkok On William,Perth,AU,0,0,00,0,00
Bangkok On William,Perth,AU,0,0,30,0,30
Bangkok On William,Perth,AU,1,0,00,0,00
Bangkok On William,Perth,AU,1,0,30,0,30
Bangkok On William,Perth,AU,2,0,00,0,00
Bangkok On William,Perth,AU,2,0,30,0,30
Bangkok On William,Perth,AU,3,0,00,0,00
Bangkok On William,Perth,AU,3,0,30,0,30
Bangkok On William,Perth,AU,4,0,00,0,00
Bangkok On William,Perth,AU,4,0,30,0,30
Bangkok On William,Perth,AU,5,0,00,0,00
Bangkok On William,Perth,AU,5,0,30,0,30
Bangkok On William,Perth,AU,6,0,00,0,00
Bangkok On William,Perth,AU,6,0,30,0,30
Bangkok On William,Perth,AU,0,0,00,0,00
Bangkok On William,Perth,AU,0,0,30,0,30
Bangkok On William,Perth,AU,1,0,00,0,00
Bangkok On William,Perth,AU,1,0,30,0,30
Bangkok On William,Perth,AU,2,0,00,0,00
Bangkok On William,Perth,AU,2,0,30,0,30
Bangkok On William,Perth,AU,3,0,00,0,00
Bangkok On William,Perth,AU,3,0,30,0,30
Bangkok On William,Perth,AU,4,0,00,0,00
Bangkok On William,Perth,AU,4,0,30,0,30
Bangkok On William,Perth,AU,5,0,00,0,00
Bangkok On William,Perth,AU,5,0,30,0,30
Bangkok On William,Perth,AU,6,0,00,0,00
Bangkok On William,Perth,AU,6,0,30,0,30
Bangkok On William,Perth,AU,0,0,00,0,00
Bangkok On William,Perth,AU,0,0,30,0,30
Bangkok On William,Perth,AU,1,0,00,0,00
Bangkok On William,Perth,AU,1,0,30,0,30
Bangkok On William,Perth,AU,2,0,00,0,00
Bangkok On William,Perth,AU,2,0,30,0,30
Bangkok On William,Perth,AU,3,0,00,0,00
Bangkok On William,Perth,AU,3,0,30,0,30
Bangkok On William,Perth,AU,4,0,00,0,00
Bangkok On William,Perth,AU,4,0,30,0,30
Bangkok On William,Perth,AU,5,0,00,0,00
Bangkok On William,Perth,AU,5,0,30,0,30
Bangkok On William,Perth,AU,6,0,00,0,00
Bangkok On William,Perth,AU,6,0,30,0,30
Bangkok On William,Perth,AU,0,0,00,0,00
Bangkok On William,Perth,AU,0,0,30,0,30
Bangkok On William,Perth,AU,1,0,00,0,00
Bangkok On William,Perth,AU,1,0,30,0,30
Bangkok On William,Perth,AU,2,0,00,0,00
Bangkok On William,Perth,AU,2,0,30,0,30
Bangkok On William,Perth,AU,3,0,00,0,00
Bangkok On William,Perth,AU,3,0,30,0,30
Bangkok On William,Perth,AU,4,0,00,0,00
Bangkok On William,Perth,AU,4,0,30,0,30
Bangkok On William,Perth,AU,5,0,00,0,00
Bangkok On William,Perth,AU,5,0,30,0,30
Bangkok On William,Perth,AU,6,0,00,0,00
Bangkok On William,Perth,AU,6,0,30,0,30
Bangkok On William,Perth,AU,0,0,00,0,00
Bangkok On William,Perth,AU,0,0,30,0,30
Bangkok On William,Perth,AU,1,0,00,0,00
Bangkok On William,Perth,AU,1,0,30,0,30
Bangkok On William,Perth,AU,2,0,00,0,00
Bangkok On William,Perth,AU,2,0,30,0,30
Bangkok On William,Perth,AU,3,0,00,0,00
Bangkok On William,Perth,AU,3,0,30,0,30
Bangkok On William,Perth,AU,4,0,00,0,00
Bangkok On William,Perth,AU,4,0,30,0,30
Bangkok On William,Perth,AU,5,0,00,0,00
Bangkok On William,Perth,AU,5,0,30,0,30
Bangkok On William,Perth,AU,6,0,00,0,00
Bangkok On William,Perth,AU,6,0,30,0,30
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Bangkok Pinto,Boston,US,1,0,00,0,00
Bangkok Pinto,Boston,US,2,0,00,0,00
Bangkok Pinto,Boston,US,3,0,00,0,00
Bangkok Pinto,Boston,US,4,0,00,0,00
Bangkok Pinto,Boston,US,5,0,00,0,00
Bangkok Pinto,Boston,US,6,0,00,0,00
Banh Canh 3 Mien,San Jose,US,0,0,00,0,00
Banh Canh 3 Mien,San Jose,US,1,0,00,0,00
Banh Canh 3 Mien,San Jose,US,2,0,00,0,00
Banh Canh 3 Mien,San Jose,US,3,0,00,0,00
Banh Canh 3 Mien,San Jose,US,4,0,00,0,00
Banh Canh 3 Mien,San Jose,US,5,0,00,0,00
Banh Canh 3 Mien,San Jose,US,6,0,00,0,00
Banh Canh 3 Mien,San Jose,US,0,0,00,0,00
Banh Canh 3 Mien,San Jose,US,1,0,00,0,00
Banh Canh 3 Mien,San Jose,US,2,0,00,0,00
Banh Canh 3 Mien,San Jose,US,3,0,00,0,00
Banh Canh 3 Mien,San Jose,US,4,0,00,0,00
Banh Canh 3 Mien,San Jose,US,5,0,00,0,00
Banh Canh 3 Mien,San Jose,US,6,0,00,0,00
Banh Canh 3 Mien,San Jose,US,0,0,00,0,00
Banh Canh 3 Mien,San Jose,US,1,0,00,0,00
Banh Canh 3 Mien,San Jose,US,2,0,00,0,00
Banh Canh 3 Mien,San Jose,US,3,0,00,0,00
Banh Canh 3 Mien,San Jose,US,4,0,00,0,00
Banh Canh 3 Mien,San Jose,US,5,0,00,0,00
Banh Canh 3 Mien,San Jose,US,6,0,00,0,00
Banh Canh 3 Mien,San Jose,US,0,0,00,0,00
Banh Canh 3 Mien,San Jose,US,1,0,00,0,00
Banh Canh 3 Mien,San Jose,US,2,0,00,0,00
Banh Canh 3 Mien,San Jose,US,3,0,00,0,00
Banh Canh 3 Mien,San Jose,US,4,0,00,0,00
Banh Canh 3 Mien,San Jose,US,5,0,00,0,00
Banh Canh 3 Mien,San Jose,US,6,0,00,0,00
Banh Canh 3 Mien,San Jose,US,0,0,00,0,00
Banh Canh 3 Mien,San Jose,US,1,0,00,0,00
Banh Canh 3 Mien,San Jose,US,2,0,00,0,00
Banh Canh 3 Mien,San Jose,US,3,0,00,0,00
Banh Canh 3 Mien,San Jose,US,4,0,00,0,00
Banh Canh 3 Mien,San Jose,US,5,0,00,0,00
Banh Canh 3 Mien,San Jose,US,6,0,00,0,00
Banh Canh 3 Mien,San Jose,US,0,0,00,0,00
Banh Canh 3 Mien,San Jose,US,1,0,00,0,00
Banh Canh 3 Mien,San Jose,US,2,0,00,0,00
Banh Canh 3 Mien,San Jose,US,3,0,00,0,00
Banh Canh 3 Mien,San Jose,US,4,0,00,0,00
Banh Canh 3 Mien,San Jose,US,5,0,00,0,00
Banh Canh 3 Mien,San Jose,US,6,0,00,0,00
Banh Canh 3 Mien,San Jose,US,0,0,00,0,00
Banh Canh 3 Mien,San Jose,US,1,0,00,0,00
Banh Canh 3 Mien,San Jose,US,2,0,00,0,00
Banh Canh 3 Mien,San Jose,US,3,0,00,0,00
Banh Canh 3 Mien,San Jose,US,4,0,00,0,00
Banh Canh 3 Mien,San Jose,US,5,0,00,0,00
Banh Canh 3 Mien,San Jose,US,6,0,00,0,00
Banh Canh 3 Mien,San Jose,US,0,0,00,0,00
Banh Canh 3 Mien,San Jose,US,1,0,00,0,00
Banh Canh 3 Mien,San Jose,US,2,0,00,0,00
Banh Canh 3 Mien,San Jose,US,3,0,00,0,00
Banh Canh 3 Mien,San Jose,US,4,0,00,0,00
Banh Canh 3 Mien,San Jose,US,5,0,00,0,00
Banh Canh 3 Mien,San Jose,US,6,0,00,0,00
Banh Canh 3 Mien,San Jose,US,0,0,00,0,00
Banh Canh 3 Mien,San Jose,US,1,0,00,0,00
Banh Canh 3 Mien,San Jose,US,2,0,00,0,00
Banh Canh 3 Mien,San Jose,US,3,0,00,0,00
Banh Canh 3 Mien,San Jose,US,4,0,00,0,00
Banh Canh 3 Mien,San Jose,US,5,0,00,0,00
Banh Canh 3 Mien,San Jose,US,6,0,00,0,00
Banh Canh 3 Mien,San Jose,US,0,0,00,0,00
Banh Canh 3 Mien,San Jose,US,1,0,00,0,00
Banh Canh 3 Mien,San Jose,US,2,0,00,0,00
Banh Canh 3 Mien,San Jose,US,3,0,00,0,00
Banh Canh 3 Mien,San Jose,US,4,0,00,0,00
Banh Canh 3 Mien,San Jose,US,5,0,00,0,00
Banh Canh 3 Mien,San Jose,US,6,0,00,0,00
Banh Canh 3 Mien,San Jose,US,0,0,00,0,00
Banh Canh 3 Mien,San Jose,US,1,0,00,0,00
Banh Canh 3 Mien,San Jose,US,2,0,00,0,00
Banh Canh 3 Mien,San Jose,US,3,0,00,0,00
Banh Canh 3 Mien,San Jose,US,4,0,00,0,00
Banh Canh 3 Mien,San Jose,US,5,0,00,0,00
Banh Canh 3 Mien,San Jose,US,6,0,00,0,00
Banh Canh 3 Mien,San Jose,US,0,0,00,0,00
Banh Canh 3 Mien,San Jose,US,1,0,00,0,00
Banh Canh 3 Mien,San Jose,US,2,0,00,0,00
Banh Canh 3 Mien,San Jose,US,3,0,00,0,00
Banh Canh 3 Mien,San Jose,US,4,0,00,0,00
Banh Canh 3 Mien,San Jose,US,5,0,00,0,00
Banh Canh 3 Mien,San Jose,US,6,0,00,0,00
Banh Canh 3 Mien,San Jose,US,0,0,00,0,00
Banh Canh 3 Mien,San Jose,US,1,0,00,0,00
Banh Canh 3 Mien,San Jose,US,2,0,00,0,00
Banh Canh 3 Mien,San Jose,US,3,0,00,0,00
